otu	sim	del	ins	mis	len	score	hit
2052	denovo4414	76.14	11	14	48	306	437	I1_FN561559
2053	denovo690	77.29	13	13	31	251	437.5	A152_EU074927
2054	denovo3738	73.31	14	9	44	251	437.5	A150_EU074928;A148_EU074938;A141_EU074931;A116_AF183575
2055	denovo412	78.04	11	11	34	255	437.5	A9_EU449028;A104_AB207203;A128_EF656430
2056	denovo261	74.12	16	11	39	255	437.5	A113_AF184948
2057	denovo3948	74.91	15	11	45	283	437.5	F4.7_AM748587
2058	denovo1090	75	13	8	50	284	437.5	F110_AJ291526
2059	denovo2614	72.89	14	11	52	284	437.5	F110_AJ291526
2060	denovo970	72.89	14	11	52	284	437.5	F110_AJ291526
2061	denovo2150	75.85	11	14	46	294	437.5	F1_JN558066
2062	denovo5386	72.79	11	14	55	294	437.5	F5.2f_AJ291512
2063	denovo2327	75.25	13	12	49	299	437.5	F3.2a_AM748568
2064	denovo4176	76.14	11	10	52	306	437.5	I2_FN561560
2065	denovo5596	74.84	11	14	52	306	437.5	I4_FN561562
2066	denovo3687	73.2	13	13	56	306	437.5	I2_FN561560
2067	denovo3218	76	13	8	39	250	438	A11_EU449041
2068	denovo79	76	13	8	39	250	438	A11_EU449041
2069	denovo4194	75.79	11	11	39	252	438	A5_AF333508
2070	denovo5328	77.25	18	12	28	255	438	A107_AB207199
2071	denovo500	74.51	14	14	37	255	438	A105_AB207202
2072	denovo1882	73.73	17	10	40	255	438	A113_AF184948
2073	denovo3923	72.94	15	8	46	255	438	A113_AF184948
2074	denovo570	76.41	13	12	42	284	438	F110_AJ291526
2075	denovo4389	74.3	16	13	44	284	438	E111_EU074915
2076	denovo5068	74.65	13	12	47	284	438	F110_AJ291526
2077	denovo1948	73.94	14	12	48	284	438	F110_AJ291526
2078	denovo3407	73.94	11	12	51	284	438	F110_AJ291526
2079	denovo2449	73.24	13	9	54	284	438	F110_AJ291526
2080	denovo4048	73.24	13	9	54	284	438	F110_AJ291526
2081	denovo2012	75.34	15	13	44	292	438	F2a_AJ830911
2082	denovo1570	77.21	15	16	36	294	438	F1_JN558066
2083	denovo4748	75.17	15	14	44	294	438	F102_AJ291534
2084	denovo4111	74.15	14	16	46	294	438	F5.2e_AJ291533
2085	denovo4748	73.47	11	15	52	294	438	F5.1_AM748592;F5.1b_AJ291535
2086	denovo2751	79.93	11	14	35	299	438	F3.2_AM748567
2087	denovo4215	79.93	11	14	35	299	438	F3.2_AM748567
2088	denovo2758	78.1	8	11	48	306	438	I2_FN561560
2089	denovo1256	73.53	10	15	56	306	438	I3_FN561561
2090	denovo2178	73.53	13	10	58	306	438	I1_FN561559
2091	denovo5569	72.22	14	9	62	306	438	I1_FN561559
2092	denovo1948	73.2	9	8	65	306	438	I3_FN561561
2093	denovo2087	70.26	13	9	69	306	438	I2_FN561560
2094	denovo1803	77.29	17	10	30	251	438.5	A15c_EU792887
2095	denovo693	77.29	17	10	30	251	438.5	A15c_EU792887
2096	denovo1593	76.19	11	10	39	252	438.5	A121_DQ174722
2097	denovo4253	75.69	11	13	38	255	438.5	A1.3_HE578976
2098	denovo2349	72.94	16	11	42	255	438.5	A4_AF333509
2099	denovo4007	72.16	19	7	45	255	438.5	A113_AF184948
2100	denovo2272	72.16	15	10	46	255	438.5	A113_AF184948
2101	denovo1073	74.22	19	13	34	256	438.5	A136_DQ865210
2102	denovo3127	73.24	9	10	57	284	438.5	F110_AJ291526
2103	denovo5247	74.15	9	17	50	294	438.5	F5.2f_AJ291512
2104	denovo180	72.79	15	14	51	294	438.5	F5.1d_JN558069;F5.1b_AJ291535
2105	denovo1878	72.79	15	14	51	294	438.5	F5.1d_JN558069;F5.1b_AJ291535
2106	denovo3712	72.79	15	14	51	294	438.5	F5.1d_JN558069;F5.1b_AJ291535
2107	denovo5201	75.51	9	11	52	294	438.5	F5.1d_JN558069
2108	denovo1021	73.47	9	17	52	294	438.5	F5.2f_AJ291512
2109	denovo2001	73.47	9	17	52	294	438.5	F5.2f_AJ291512
2110	denovo2273	73.47	9	17	52	294	438.5	F5.2f_AJ291512
2111	denovo3117	73.47	9	17	52	294	438.5	F5.2f_AJ291512
2112	denovo2069	77.93	10	13	43	299	438.5	F3.2_AM748567
2113	denovo5285	75.59	10	14	49	299	438.5	F3.2_AM748567
2114	denovo5285	74.25	11	13	53	299	438.5	F3.2a_AM748568
2115	denovo4372	73.91	12	12	54	299	438.5	F3.2a_AM748568
2116	denovo533	76.97	12	18	40	304	438.5	F114_AJ291525
2117	denovo4070	77.78	12	11	45	306	438.5	I4_FN561562
2118	denovo3888	75.16	15	12	49	306	438.5	I1_FN561559
2119	denovo4323	73.86	14	14	52	306	438.5	I3_FN561561
2120	denovo972	73.53	12	17	52	306	438.5	I1_FN561559
2121	denovo4541	76.14	10	10	53	306	438.5	I2_FN561560
2122	denovo4200	75.16	11	12	53	306	438.5	I1_FN561559
2123	denovo2241	74.51	13	10	55	306	438.5	I3_FN561561
2124	denovo3432	76	18	10	32	250	439	A11_EU449041
2125	denovo5046	77.25	15	11	32	255	439	A128_EF656430
2126	denovo1193	75.69	16	11	35	255	439	A113_AF184948
2127	denovo186	75.69	12	12	38	255	439	A104_AB207203;A128_EF656430
2128	denovo4522	73.33	19	10	39	255	439	A113_AF184948
2129	denovo3604	76.41	13	16	38	284	439	F110_AJ291526
2130	denovo4071	76.41	13	16	38	284	439	F110_AJ291526
2131	denovo4446	76.41	13	16	38	284	439	F110_AJ291526
2132	denovo4905	76.41	13	16	38	284	439	F110_AJ291526
2133	denovo93	76.41	13	16	38	284	439	F110_AJ291526
2134	denovo4703	73.94	12	11	51	284	439	F110_AJ291526
2135	denovo2312	74.91	15	13	44	287	439	B123_EU074872
2136	denovo3372	74.83	13	16	45	294	439	F5.1a_AM748591
2137	denovo2312	75.08	16	13	45	297	439	B1.IV_Green2014
2138	denovo4483	77.93	16	15	35	299	439	F3.2_AM748567
2139	denovo5022	76.92	13	11	45	299	439	F3.2_AM748567
2140	denovo3844	75.59	14	13	46	299	439	F3.2a_AM748568
2141	denovo2338	78.29	12	9	45	304	439	F114_AJ291525
2142	denovo3460	75.66	12	15	47	304	439	F3.1a_AM748566
2143	denovo3604	73.68	12	16	52	304	439	F3.1_AM748565;F114_AJ291525
2144	denovo4071	73.68	12	16	52	304	439	F3.1_AM748565;F114_AJ291525
2145	denovo93	73.68	12	16	52	304	439	F3.1_AM748565;F114_AJ291525
2146	denovo4360	74.18	12	14	53	306	439	I2_FN561560
2147	denovo691	76	14	11	35	250	439.5	A11_EU449041
2148	denovo5498	75.3	16	12	34	251	439.5	A15c_EU792887
2149	denovo5266	75.3	12	12	38	251	439.5	A148_EU074938
2150	denovo3711	73.44	13	13	42	256	439.5	A136_DQ865210
2151	denovo2503	74.2	8	9	56	283	439.5	F4.7_AM748587
2152	denovo623	76.76	13	10	43	284	439.5	F110_AJ291526
2153	denovo2372	75.35	10	12	48	284	439.5	E111_EU074915
2154	denovo1278	74.3	13	12	48	284	439.5	F110_AJ291526
2155	denovo4939	70.77	12	11	60	284	439.5	F110_AJ291526
2156	denovo363	75.61	14	12	44	287	439.5	B5a_AF499782
2157	denovo3750	78.57	10	14	39	294	439.5	F5.2f_AJ291512
2158	denovo534	73.81	13	16	48	294	439.5	F102_AJ291534;F5.2f_AJ291512
2159	denovo3112	73.47	11	11	56	294	439.5	F5.2g_JN558072
2160	denovo3238	75.93	12	15	44	295	439.5	F3.4b_AM748616
2161	denovo4556	73.56	19	12	47	295	439.5	F3.4b_AM748616
2162	denovo3481	75.93	10	12	49	295	439.5	F3.3_AM748569
2163	denovo1732	77.26	12	12	44	299	439.5	F3.2a_AM748568
2164	denovo3718	75.25	12	11	51	299	439.5	F3.2a_AM748568
2165	denovo2813	72.7	14	11	58	304	439.5	F3.1_AM748565;F114_AJ291525
2166	denovo534	73.53	13	12	56	306	439.5	I1_FN561559
2167	denovo822	75.69	17	12	33	255	440	A104_AB207203
2168	denovo1613	74.12	17	10	39	255	440	A12_EU792883
2169	denovo3492	74.12	17	10	39	255	440	A12_EU792883
2170	denovo5139	74.12	17	10	39	255	440	A12_EU792883
2171	denovo1548	75.29	12	8	43	255	440	A9_EU449028
2172	denovo497	75.29	12	8	43	255	440	A9_EU449028
2173	denovo4390	73.33	13	10	45	255	440	A113_AF184948
2174	denovo4291	73.33	13	9	46	255	440	A104_AB207203
2175	denovo4677	71.37	18	8	47	255	440	A112_AF184949
2176	denovo98	73.05	16	10	43	256	440	A136_DQ865210
2177	denovo414	74.61	11	9	45	256	440	A136_DQ865210
2178	denovo1218	75.99	18	11	38	279	440	F4.4b_AM748584
2179	denovo4696	76.76	14	17	35	284	440	F110_AJ291526
2180	denovo4833	71.13	17	7	58	284	440	F109_AJ291527
2181	denovo247	72.82	11	12	55	287	440	E100_DQ011618
2182	denovo5591	75.85	16	12	43	294	440	F102_AJ291534
2183	denovo307	77.21	10	13	44	294	440	F5.1b_AJ291535
2184	denovo604	77.21	10	13	44	294	440	F5.1b_AJ291535
2185	denovo4164	76.19	12	13	45	294	440	F5.2_AM748594
2186	denovo5100	75.17	14	14	45	294	440	F5.1b_AJ291535
2187	denovo2348	73.13	13	13	53	294	440	F5.1d_JN558069
2188	denovo4887	74.58	17	12	46	295	440	F3.3_AM748569
2189	denovo2658	76.92	19	12	38	299	440	F3.2_AM748567
2190	denovo4546	73.58	14	14	51	299	440	F3.2a_AM748568
2191	denovo3163	74.25	11	14	52	299	440	F3.2a_AM748568
2192	denovo4056	78.62	10	12	43	304	440	F3.1_AM748565;F114_AJ291525
2193	denovo3140	72.04	11	14	60	304	440	F3.1a_AM748566
2194	denovo3933	76.47	13	15	44	306	440	I2_FN561560
2195	denovo4277	76.8	10	15	46	306	440	I4_FN561562
2196	denovo1874	76.8	12	12	47	306	440	I4_FN561562
2197	denovo3128	76.8	12	12	47	306	440	I4_FN561562
2198	denovo4091	76.8	12	12	47	306	440	I4_FN561562
2199	denovo3124	75.49	16	8	51	306	440	I4_FN561562
2200	denovo3080	75.16	13	12	51	306	440	I1_FN561559
2201	denovo257	76.98	16	11	31	252	440.5	A121_DQ174722
2202	denovo453	76.86	14	13	32	255	440.5	A112_AF184949
2203	denovo546	75.29	15	7	41	255	440.5	A113_AF184948
2204	denovo1578	74.12	12	12	42	255	440.5	A113_AF184948
2205	denovo453	74.12	12	12	42	255	440.5	A113_AF184948
2206	denovo4461	75.29	11	8	44	255	440.5	A9_EU449028
2207	denovo1106	76.17	14	11	36	256	440.5	A136_DQ865210
2208	denovo1479	73.21	9	11	55	280	440.5	F4.2a_AM748575
2209	denovo4022	79.23	12	12	35	284	440.5	F110_AJ291526
2210	denovo2262	75	15	16	40	284	440.5	F110_AJ291526
2211	denovo3158	75	15	16	40	284	440.5	F110_AJ291526
2212	denovo4910	75	15	16	40	284	440.5	F110_AJ291526
2213	denovo1477	75	15	12	44	284	440.5	F110_AJ291526
2214	denovo206	75	15	12	44	284	440.5	F110_AJ291526
2215	denovo560	75	15	12	44	284	440.5	F110_AJ291526
2216	denovo2590	74.3	11	13	49	284	440.5	F110_AJ291526
2217	denovo2103	72.18	12	13	54	284	440.5	F110_AJ291526
2218	denovo2928	78.23	12	14	38	294	440.5	F5.1c_AM748593
2219	denovo3884	78.57	10	13	40	294	440.5	F5.2f_AJ291512
2220	denovo1255	73.47	13	13	52	294	440.5	F5.1d_JN558069
2221	denovo5513	74.49	13	9	53	294	440.5	F5.1_AM748592
2222	denovo1699	72.45	17	11	53	294	440.5	F5.1a_AM748591;F5.1b_AJ291535
2223	denovo2744	73.13	9	12	58	294	440.5	F5.1b_AJ291535
2224	denovo1560	75.59	13	14	45	295	440.5	F3.4b_AM748616
2225	denovo1259	75.92	16	12	44	299	440.5	F3.2a_AM748568
2226	denovo2079	75.92	16	12	44	299	440.5	F3.2a_AM748568
2227	denovo4245	75.92	16	12	44	299	440.5	F3.2a_AM748568
2228	denovo1560	72.91	14	14	53	299	440.5	F3.2a_AM748568
2229	denovo2368	75.49	14	13	48	306	440.5	I1_FN561559
2230	denovo2463	73.53	14	15	52	306	440.5	I3_FN561561
2231	denovo4849	74.84	14	10	53	306	440.5	I2_FN561560
2232	denovo2584	74.18	15	9	55	306	440.5	I2_FN561560
2233	denovo2967	78.04	15	11	30	255	441	A105_AB207202
2234	denovo3233	78.04	15	11	30	255	441	A105_AB207202
2235	denovo3105	76.86	13	12	34	255	441	A104_AB207203
2236	denovo3322	76.08	15	11	35	255	441	A12_EU792883
2237	denovo967	76.08	15	11	35	255	441	A12_EU792883
2238	denovo2151	75.69	16	9	37	255	441	A12_EU792883
2239	denovo1676	75.69	15	10	37	255	441	A113_AF184948
2240	denovo2810	74.12	16	12	38	255	441	A12_EU792883
2241	denovo4151	74.12	16	12	38	255	441	A12_EU792883
2242	denovo1676	74.9	14	11	39	255	441	A112_AF184949
2243	denovo192	72.55	19	8	43	255	441	A113_AF184948
2244	denovo2084	72.55	19	8	43	255	441	A113_AF184948
2245	denovo5277	75.7	14	13	42	284	441	F110_AJ291526
2246	denovo4732	75.7	14	12	43	284	441	F110_AJ291526
2247	denovo877	75.7	13	13	43	284	441	F109_AJ291527
2248	denovo1664	77.55	10	16	40	294	441	F5.1c_AM748593
2249	denovo3242	77.55	10	16	40	294	441	F5.1c_AM748593
2250	denovo1891	76.19	14	10	46	294	441	F5.2_AM748594
2251	denovo2447	74.49	13	14	48	294	441	F5.1b_AJ291535
2252	denovo3282	74.49	13	14	48	294	441	F5.1b_AJ291535
2253	denovo1611	74.49	15	10	50	294	441	F5.2d_AJ291530
2254	denovo4758	74.49	15	10	50	294	441	F5.2d_AJ291530
2255	denovo4278	73.13	13	12	54	294	441	F5.1d_JN558069
2256	denovo4717	72.79	10	12	58	294	441	F5.1d_JN558069
2257	denovo4222	70.75	12	12	62	294	441	F5.2e_AJ291533
2258	denovo2027	77.63	13	13	40	295	441	F3.3_AM748569
2259	denovo1445	74.58	12	11	53	299	441	F3.2a_AM748568
2260	denovo285	73.58	14	10	55	299	441	F3.2_AM748567
2261	denovo5249	72.7	13	12	58	304	441	F114_AJ291525
2262	denovo1705	73.2	12	8	62	306	441	I1_FN561559
2263	denovo300	74.9	16	9	38	251	441.5	A116_AF183575
2264	denovo3721	73.71	15	10	41	251	441.5	A152_EU074927;A145_EU074935
2265	denovo4124	76.86	15	11	33	255	441.5	A128_EF656430
2266	denovo5069	76.86	12	14	33	255	441.5	A112_AF184949
2267	denovo1373	76.47	16	9	35	255	441.5	A113_AF184948
2268	denovo2739	76.47	16	9	35	255	441.5	A113_AF184948
2269	denovo5129	75.69	15	10	37	255	441.5	A104_AB207203
2270	denovo4671	75.29	15	11	37	255	441.5	A113_AF184948
2271	denovo114	73.33	18	9	41	255	441.5	A106_AB207200
2272	denovo5129	74.51	13	9	43	255	441.5	A113_AF184948
2273	denovo4897	75.39	13	12	38	256	441.5	A136_DQ865210
2274	denovo4950	74.02	14	13	46	281	441.5	F4.1_AM748572
2275	denovo5269	75	15	15	41	284	441.5	F110_AJ291526
2276	denovo5202	74.65	15	13	44	284	441.5	F110_AJ291526
2277	denovo114	73.94	19	9	46	284	441.5	F110_AJ291526
2278	denovo1079	75.35	13	11	46	284	441.5	F110_AJ291526
2279	denovo3278	75.35	13	11	46	284	441.5	F110_AJ291526
2280	denovo553	72.18	13	8	58	284	441.5	F110_AJ291526
2281	denovo1983	72.54	10	9	59	284	441.5	E112_EU074916
2282	denovo1470	75.85	11	10	50	294	441.5	F5.2f_AJ291512
2283	denovo4851	72.45	16	11	54	294	441.5	F5.1a_AM748591;F5.1b_AJ291535
2284	denovo1070	69.39	12	11	67	294	441.5	F5.1d_JN558069
2285	denovo3198	74.92	14	11	50	299	441.5	F3.2a_AM748568
2286	denovo4105	75.25	12	11	51	299	441.5	F3.2a_AM748568
2287	denovo1457	73.58	12	12	55	299	441.5	F3.2a_AM748568
2288	denovo1742	78.17	16	12	27	252	442	A121_DQ174722
2289	denovo4588	78.04	16	11	29	255	442	A104_AB207203
2290	denovo5198	77.65	15	11	31	255	442	A128_EF656430;A110_AB190282
2291	denovo2396	78.04	13	8	35	255	442	A104_AB207203
2292	denovo400	74.51	12	11	42	255	442	A112_AF184949
2293	denovo1620	73.73	11	11	45	255	442	A127_EF656429;A103_AB207206;A107_AB207199
2294	denovo761	75.8	16	12	40	281	442	F111_AJ311949
2295	denovo891	74.02	10	13	50	281	442	F111_AJ311949
2296	denovo3855	77.82	14	11	38	284	442	B23_EU449079
2297	denovo4165	72.89	13	11	53	284	442	F110_AJ291526
2298	denovo1949	76.66	13	15	39	287	442	B5a_AF499782
2299	denovo1632	76.87	12	13	43	294	442	F5.2d_AJ291530;F5.2c_AM748596;F5.2b_AM748595;F5.2g_JN558072
2300	denovo3074	73.13	14	16	49	294	442	F5.1b_AJ291535
2301	denovo1744	73.81	12	13	52	294	442	F5.1b_AJ291535
2302	denovo2214	74.15	11	12	53	294	442	F5.1a_AM748591
2303	denovo3390	74.15	11	12	53	294	442	F5.1a_AM748591
2304	denovo3679	77.97	12	11	42	295	442	F3.4_AM748570;F3.4b_AM748616
2305	denovo1742	76.59	17	15	38	299	442	F3.2a_AM748568
2306	denovo2102	75.25	12	10	52	299	442	F3.2a_AM748568
2307	denovo3784	73.91	12	14	52	299	442	F3.2a_AM748568
2308	denovo643	75.16	14	10	52	306	442	I4_FN561562
2309	denovo4447	75.49	10	12	53	306	442	I3_FN561561
2310	denovo5321	74.84	12	10	55	306	442	I3_FN561561
2311	denovo3880	71.24	9	15	64	306	442	I4_FN561562;I3_FN561561
2312	denovo3967	73.6	18	10	38	250	442.5	A11_EU449041
2313	denovo3075	74.4	13	11	40	250	442.5	A11_EU449041
2314	denovo2534	74.9	15	9	39	251	442.5	A116_AF183575
2315	denovo2734	74.9	15	9	39	251	442.5	A116_AF183575
2316	denovo869	76.98	15	10	33	252	442.5	A5_AF333508
2317	denovo2006	74.9	14	9	41	255	442.5	A113_AF184948
2318	denovo1086	78.17	15	11	36	284	442.5	F110_AJ291526
2319	denovo3596	76.76	16	9	41	284	442.5	B23_EU449079
2320	denovo4644	73.94	11	8	55	284	442.5	E110_EU074914
2321	denovo3812	70.42	13	10	61	284	442.5	F110_AJ291526
2322	denovo4812	70.42	13	10	61	284	442.5	F110_AJ291526
2323	denovo1433	69.37	11	8	68	284	442.5	F110_AJ291526
2324	denovo3475	75.51	12	10	50	294	442.5	F102_AJ291534
2325	denovo2719	74.58	14	12	50	299	442.5	F3.2a_AM748568
2326	denovo1789	72.24	11	12	60	299	442.5	F3.2a_AM748568
2327	denovo2106	70.57	14	8	66	299	442.5	F3.2a_AM748568
2328	denovo4459	74.67	12	15	50	304	442.5	F3.1a_AM748566
2329	denovo4852	77.12	9	14	47	306	442.5	I4_FN561562
2330	denovo403	76.47	14	10	48	306	442.5	I1_FN561559
2331	denovo979	73.2	15	15	52	306	442.5	I1_FN561559
2332	denovo3673	72.22	10	10	65	306	442.5	I3_FN561561
2333	denovo3073	72.8	16	9	43	250	443	A11_EU449041
2334	denovo4536	74.9	18	11	35	255	443	A128_EF656430
2335	denovo3081	72.94	22	9	38	255	443	A113_AF184948
2336	denovo3046	75.35	15	13	42	284	443	F110_AJ291526
2337	denovo997	75.35	11	12	47	284	443	F110_AJ291526
2338	denovo4980	73.24	15	13	48	284	443	F110_AJ291526
2339	denovo1192	77.21	11	15	41	294	443	F5.2_AM748594;F5.2b_AM748595
2340	denovo2538	73.47	14	12	52	294	443	F102_AJ291534
2341	denovo2215	70.07	11	8	69	294	443	F5.1d_JN558069
2342	denovo1904	69.73	8	11	70	294	443	F5.1d_JN558069
2343	denovo2369	77.26	17	8	43	299	443	F3.2_AM748567
2344	denovo2611	76.25	9	14	48	299	443	F3.2a_AM748568
2345	denovo3228	76.25	9	14	48	299	443	F3.2a_AM748568
2346	denovo1697	74.58	11	15	50	299	443	F3.2a_AM748568
2347	denovo5094	74.58	13	11	52	299	443	F3.2a_AM748568
2348	denovo4639	74.58	10	14	52	299	443	F3.2_AM748567
2349	denovo1467	73.24	12	13	55	299	443	F3.2a_AM748568
2350	denovo5281	71.91	11	13	60	299	443	F3.2_AM748567
2351	denovo2902	75.82	12	13	49	306	443	I4_FN561562;I3_FN561561
2352	denovo3388	75.82	12	13	49	306	443	I4_FN561562;I3_FN561561
2353	denovo3480	75.82	12	13	49	306	443	I4_FN561562;I3_FN561561
2354	denovo4890	75.82	12	13	49	306	443	I4_FN561562;I3_FN561561
2355	denovo4937	75.82	12	13	49	306	443	I4_FN561562;I3_FN561561
2356	denovo397	75.82	11	13	50	306	443	I3_FN561561
2357	denovo5174	72.55	13	11	60	306	443	I1_FN561559
2358	denovo243	76.08	15	12	34	255	443.5	A113_AF184948
2359	denovo840	76.08	15	12	34	255	443.5	A113_AF184948
2360	denovo4960	76.86	11	14	34	255	443.5	A4_AF333509
2361	denovo3354	76.08	13	8	40	255	443.5	A12_EU792883
2362	denovo303	73.73	15	11	41	255	443.5	A113_AF184948
2363	denovo2763	74.9	10	9	45	255	443.5	A128_EF656430
2364	denovo3793	79.3	13	15	25	256	443.5	A135_DQ174727
2365	denovo571	79.3	13	15	25	256	443.5	A135_DQ174727
2366	denovo541	78.52	13	9	33	256	443.5	A136_DQ865210
2367	denovo4886	73.44	12	11	45	256	443.5	A136_DQ865210
2368	denovo217	75.7	14	15	40	284	443.5	E111_EU074915
2369	denovo5578	73.94	15	16	43	284	443.5	F110_AJ291526
2370	denovo3183	72.79	17	11	52	294	443.5	F5.1a_AM748591;F5.1b_AJ291535
2371	denovo4178	74.83	12	9	53	294	443.5	F5.2g_JN558072
2372	denovo3276	75.17	8	12	53	294	443.5	F102_AJ291534;F5.2f_AJ291512
2373	denovo5161	73.47	14	10	54	294	443.5	F5.1_AM748592;F5.1b_AJ291535
2374	denovo3897	72.79	13	12	55	294	443.5	F5.1b_AJ291535
2375	denovo2585	76.27	12	17	41	295	443.5	F3.4b_AM748616
2376	denovo1264	72.54	14	10	57	295	443.5	F3.3_AM748569
2377	denovo4092	76.59	13	11	46	299	443.5	F3.2_AM748567
2378	denovo72	76.59	11	11	48	299	443.5	F3.2_AM748567
2379	denovo2802	75.25	13	12	49	299	443.5	F3.2a_AM748568
2380	denovo4572	79.41	13	12	38	306	443.5	I2_FN561560
2381	denovo2373	76.47	9	13	50	306	443.5	I3_FN561561
2382	denovo4746	74.84	14	12	51	306	443.5	I1_FN561559
2383	denovo5537	73.86	11	11	58	306	443.5	I3_FN561561
2384	denovo5366	76.8	13	9	36	250	444	A11_EU449041
2385	denovo2403	74.5	15	11	38	251	444	A116_AF183575
2386	denovo2299	74.5	13	10	41	251	444	A116_AF183575
2387	denovo2970	75.69	15	9	38	255	444	A112_AF184949
2388	denovo4606	75.69	15	9	38	255	444	A112_AF184949
2389	denovo4739	75.69	15	9	38	255	444	A112_AF184949
2390	denovo3968	73.33	16	12	40	255	444	A111_AB190280;A107_AB207199
2391	denovo1225	74.9	12	11	41	255	444	A113_AF184948
2392	denovo4199	78.87	11	11	38	284	444	F110_AJ291526
2393	denovo3905	75.7	14	11	44	284	444	F110_AJ291526
2394	denovo2832	74.65	15	11	46	284	444	F110_AJ291526
2395	denovo3896	74.65	15	11	46	284	444	F110_AJ291526
2396	denovo4977	74.65	15	11	46	284	444	F110_AJ291526
2397	denovo1316	71.13	8	12	62	284	444	F110_AJ291526
2398	denovo2858	74.22	14	13	47	287	444	B1i_GU907636
2399	denovo1200	76.19	13	9	48	294	444	F5.1a_AM748591;F5.1b_AJ291535
2400	denovo2931	74.49	10	16	49	294	444	F5.2f_AJ291512
2401	denovo4341	73.13	10	12	57	294	444	F5.1d_JN558069
2402	denovo5329	73.13	12	7	60	294	444	F102_AJ291534
2403	denovo3496	70.41	13	11	63	294	444	F5.1d_JN558069
2404	denovo1889	75.59	12	14	46	295	444	F3.4b_AM748616
2405	denovo3003	74.92	10	13	51	295	444	F3.3_AM748569
2406	denovo1571	73.24	12	12	56	299	444	F3.2a_AM748568
2407	denovo1594	76.14	13	12	48	306	444	I4_FN561562
2408	denovo4520	73.53	9	16	56	306	444	I4_FN561562;I3_FN561561
2409	denovo5582	77.25	15	9	34	255	444.5	A113_AF184948
2410	denovo4087	73.83	12	13	42	256	444.5	A136_DQ865210
2411	denovo3393	76.76	12	12	42	284	444.5	F110_AJ291526
2412	denovo1545	75	14	13	44	284	444.5	F4.8b_AM748590
2413	denovo3695	75	16	10	45	284	444.5	B23_EU449079
2414	denovo4725	74.65	15	11	46	284	444.5	F110_AJ291526
2415	denovo3737	75	13	11	47	284	444.5	F110_AJ291526
2416	denovo4537	72.54	14	16	48	284	444.5	F110_AJ291526
2417	denovo3787	75	13	7	51	284	444.5	F110_AJ291526
2418	denovo610	72.18	13	10	56	284	444.5	F110_AJ291526
2419	denovo2672	75	13	12	48	292	444.5	F2a_AJ830911
2420	denovo1518	74.49	11	14	50	294	444.5	F1_JN558066
2421	denovo260	73.47	13	13	52	294	444.5	F5.1a_AM748591
2422	denovo1361	74.49	9	12	54	294	444.5	F5.1_AM748592
2423	denovo5585	73.13	12	13	54	294	444.5	F5.1d_JN558069
2424	denovo5519	72.11	17	10	55	294	444.5	F5.1d_JN558069
2425	denovo4710	73.13	12	12	55	294	444.5	F5.1d_JN558069
2426	denovo1512	72.79	10	14	56	294	444.5	F5.2f_AJ291512
2427	denovo4324	72.79	10	14	56	294	444.5	F5.2f_AJ291512
2428	denovo1007	76.92	14	11	44	299	444.5	F3.2a_AM748568
2429	denovo3937	72.24	13	11	59	299	444.5	F3.2a_AM748568
2430	denovo1802	74.34	15	14	49	304	444.5	F3.1_AM748565
2431	denovo3182	74.34	12	16	50	304	444.5	F3.1_AM748565;F114_AJ291525
2432	denovo3153	72.7	14	12	57	304	444.5	F3.1_AM748565;F114_AJ291525
2433	denovo4217	72.7	14	12	57	304	444.5	F3.1_AM748565;F114_AJ291525
2434	denovo4686	78.1	13	12	42	306	444.5	I4_FN561562;I3_FN561561
2435	denovo4581	77.78	13	11	44	306	444.5	I4_FN561562
2436	denovo2833	76.47	15	12	45	306	444.5	I4_FN561562;I3_FN561561
2437	denovo4686	76.8	13	12	46	306	444.5	I1_FN561559
2438	denovo2492	72.88	12	13	58	306	444.5	I1_FN561559
2439	denovo3958	72.55	11	9	64	306	444.5	I3_FN561561
2440	denovo2886	74.8	21	10	32	250	445	A11_EU449041
2441	denovo1635	76.1	14	9	37	251	445	A147_EU074937
2442	denovo4473	76.47	15	14	31	255	445	A112_AF184949
2443	denovo1736	76.08	16	11	34	255	445	A104_AB207203;A128_EF656430;A12_EU792883
2444	denovo2669	76.08	16	11	34	255	445	A104_AB207203;A128_EF656430;A12_EU792883
2445	denovo2664	74.9	18	12	34	255	445	A113_AF184948
2446	denovo1636	76.86	9	15	35	255	445	A12_EU792883
2447	denovo2669	74.12	17	13	36	255	445	A113_AF184948
2448	denovo1739	75.29	15	8	40	255	445	A112_AF184949
2449	denovo1312	73.33	14	11	43	255	445	A105_AB207202
2450	denovo2834	73.33	15	8	45	255	445	A113_AF184948
2451	denovo1270	77.46	14	13	37	284	445	F110_AJ291526
2452	denovo3170	71.13	15	10	57	284	445	F110_AJ291526
2453	denovo1363	71.13	8	11	63	284	445	F110_AJ291526
2454	denovo3223	71.13	8	11	63	284	445	F110_AJ291526
2455	denovo1161	74.49	16	13	46	294	445	F5.1b_AJ291535
2456	denovo1279	74.15	10	14	52	294	445	F5.2g_JN558072
2457	denovo4809	74.49	10	12	53	294	445	F5.2f_AJ291512
2458	denovo1838	72.45	11	13	57	294	445	F5.2f_AJ291512
2459	denovo4589	72.79	11	9	60	294	445	F5.1a_AM748591
2460	denovo4337	74.58	10	15	50	295	445	F3.4a_AM748571
